kml_name;kml_description;longitude;latitude;height
Royal Residence in Laken;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipOuOsrIxUx1Uhl56Oxa5EO2JAdE9h7qW0L7P5Zu=h720" target="_blank">Royal Residence in Laken / Королевская резиденция в Лакене </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipOuOsrIxUx1Uhl56Oxa5EO2JAdE9h7qW0L7P5Zu=h720" style="height:300px; width:450px" /></p>;4.361194196;50.88532461;0
Royal Residence in Laken;Direction to TeotihuacanAzimuth 292.49°;4.360124568;50.88625286;0
Royal Palace, Oslo;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipOV1sDREZ0yTdUF2XvjuI90gkkxRQdbjJ3p5uP3=h720" target="_blank">Royal Palace, Oslo / Королевский дворец в Осло </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipOV1sDREZ0yTdUF2XvjuI90gkkxRQdbjJ3p5uP3=h720" style="height:300px; width:450px" /></p>;10.7291935;59.91695592;0
Royal Palace of Stockholm;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipN9fzWA1DESSyfhE1aGtgRygjgCOhP2OglQhsdY=h720" target="_blank">Royal Palace of Stockholm / Королевский дворец в Стокгольме </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipN9fzWA1DESSyfhE1aGtgRygjgCOhP2OglQhsdY=h720" style="height:300px; width:450px" /></p>;18.07313871;59.32724642;0
Royal Palace of Stockholm;Направление на Великую пирамиду Азимут 157.42°;18.07169591;59.32680781;0
Royal Palace of Stockholm;Направление на Остров ПасхиАзимут 288.12°;18.07263384;59.32665243;0
Royal Palace of Stockholm;Направление на ТиуанакоАзимут 258.65°;18.07345004;59.32632317;0
Royal Palace of Portici;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipNvSn3Cu5OOB7pLmsuhNX7qiwOqsdsVpLVXeI2M=w1280-h720-pd" target="_blank">Royal Palace of Portici  / Королевский дворец в Портичи</a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipNvSn3Cu5OOB7pLmsuhNX7qiwOqsdsVpLVXeI2M=w1280-h720-pd" style="height:300px; width:400px" /></p>;14.34244207;40.81100748;0
Royal Palace of Caserta;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipMAt0yVUTBcfB8t7R5fldxR3JHvubxjSHFmDMLo=h720" target="_blank">Caserta Reggia / Королевский дворец в Казерте </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipMAt0yVUTBcfB8t7R5fldxR3JHvubxjSHFmDMLo=h720" style="height:250px; width:380px" /></p>;14.32613953;41.07474859;0
Royal Palace of Caserta;Направление на ТеотиуаканАзимут 299.89;14.32508251;41.07360776;0
Royal Palace of Caserta;Направление на Великую ПирамидуАзимут 123.87°;14.32648866;41.07366762;0
Royal Palace of Caserta;Направление на Нан МадолАзимут 43.37;14.3274164;41.07323413;0
Royal Palace of Caserta;Направление на резиденцию Palazzo RealeАзимут 193.87;14.32865438;41.07332085;0
Royal Palace of Brussels;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipNnxx5faIKs4twmGdk9yppPx-Wy98vKKqdfhZT2=h720" target="_blank">Royal Palace / Королевский дворец </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipNnxx5faIKs4twmGdk9yppPx-Wy98vKKqdfhZT2=h720" style="height:300px; width:400px" /></p>;4.362584742;50.8431525;0
Royal Palace of Brussels;Направление на Великую пирамиду.Для карты от 10.11.2015Азимут 126.06°;4.361193366;50.84164229;0
Royal Palace;Direction to Easter IslandAzimuth 270.86;4.891566506;52.37290791;0
Prazhsky Grad;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipMOG639PmRt31K8QFrQR0_2JnCRuHgC3GngZzur=h720" target="_blank">Prazhsky Grad / Пражский Град </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipMOG639PmRt31K8QFrQR0_2JnCRuHgC3GngZzur=h720" style="height:300px; width:400px" /></p>;14.40221308;50.09142043;0
Prazhsky Grad;Направление на ТеотиуаканАзимут 40.18;14.40131718;50.09100078;0
Pollenzo castl;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipOUDfQ3pIin5vWORdGDcQKKpFA_KhIYo8ypn14H=w720-h720-pd" target="_blank">Pollenzo castl / Замок Полленцо </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipOUDfQ3pIin5vWORdGDcQKKpFA_KhIYo8ypn14H=w720-h720-pd" style="height:202px; width:300px" /></p>;7.894692879;44.682304;0
Pollenzo castl;Direction to TiwanakuAzimuth 248.93°;7.894670179;44.68189463;0
Parliament House;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipO3UQU7M-xUZsRZcR9jBBsAQx5BaBB0LZOFv9bG=h720" target="_blank">Parliament House / Дом Парламента </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipO3UQU7M-xUZsRZcR9jBBsAQx5BaBB0LZOFv9bG=h720" style="height:300px; width:400px" /></p>;18.06924395;59.3278686;0
Parliament House;Ориентация на СтоунхенджАзимут 242.82;18.06887424;59.32781263;0
PARIS LUVR - TEOTIHUACAN;AZIMUTH 291.23°DISTANCE 9169 KM;2.337316862;48.86143479;0
PARIS - BAALBEK;AZIMUTH 108.03°DISTANCE 3238.6 KM;2.321133694;48.86547797;0
Palazzo Stupinigi;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipPQ7TB3MlUnh9koKTNrXkauicmsejYihk87vMIq=h720" target="_blank">Palazzo Stupinigi / Ступиниджи </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipPQ7TB3MlUnh9koKTNrXkauicmsejYihk87vMIq=h720" style="height:300px; width:400px" /></p>;7.606069406;44.99657196;0
Palazzo Madama;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipMTZaOkXBBAfeDJXM8jnXrxtpea39QUPV1keITI=h720" target="_blank">Palazzo Madama / Палаццо Мадама </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipMTZaOkXBBAfeDJXM8jnXrxtpea39QUPV1keITI=h720" style="height:202px; width:300px" /></p>;7.685096369;45.07117954;0
Palazzo Ducale;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipPsfQwijTVigTWks6j9Bz7fL_zeSH67s2mUVzMi=h720" target="_blank">Palazzo Ducale / Палаццо Дукале </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipPsfQwijTVigTWks6j9Bz7fL_zeSH67s2mUVzMi=h720" style="height:300px; width:400px" /></p>;10.79791924;45.15949322;0
Palais Liechtenstein;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipPDK3pBDYXepFYKVTI5gqJiXpuosy0D1uMzGisc=h720" target="_blank">Palais Liechtenstein / Дворец Лихтенштейн </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipPDK3pBDYXepFYKVTI5gqJiXpuosy0D1uMzGisc=h720" style="height:202px; width:350px" /></p>;16.35888152;48.22433516;0
Palais Liechtenstein;Ориентация на Тиуанако.Азимут 255.23;16.35930638;48.22490775;0
Palais Grand Ducal;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipNiCeFFjNeZtk20bDc87wL5XyqZkDkrHlRGQAuf=h720" target="_blank">Palais Grand Ducal / Дворец великих герцогов </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipNiCeFFjNeZtk20bDc87wL5XyqZkDkrHlRGQAuf=h720" style="height:300px; width:450px" /></p>;6.133245566;49.61099244;0
Palais Grand Ducal;Ориентация На СтоунхенджАзимут 290.21;6.132770119;49.61094211;0
Palais Grand Ducal;Ориентация На Остров ПасхиАзимут 269.82;6.133051291;49.61114336;0
Palais Bourbon Париж;Направление на ТиуанакоАзимут 245.00°;2.318119132;48.86212901;0
